name,date
cat/USA/TX-TAMU-250-20-031373-004/2020,2020.7882513661202
Canada/ON-PHL-21-44225/2021,2021.9164383561645
USA/MI-MDHHS-SC23517/2020,2020.9112021857923
USA/MI-MDHHS-SC22669/2020,2020.9112021857923
mink/USA/MI-CDC-3886954-001/2020,2020.7937158469945
mink/USA/MI-CDC-3886755-001/2020,2020.7882513661202
mink/USA/MI-CDC-3886572-001/2020,2020.782786885246
mink/USA/MI-CDC-3886875-001/2020,2020.7909836065573
mink/USA/MI-CDC-3886922-001/2020,2020.7909836065573
mink/USA/MI-CDC-3886765-001/2020,2020.7882513661202
mink/USA/MI-CDC-3886552-001/2020,2020.782786885246
mink/USA/MI-CDC-3886495-001/2020,2020.782786885246
mink/USA/MI-CDC-3886496-001/2020,2020.782786885246
mink/USA/MI-CDC-3886648-001/2020,2020.785519125683
mink/USA/MI-CDC-3886398-001/2020,2020.7882513661202
mink/USA/MI-CDC-3886810-001/2020,2020.7909836065573
mink/USA/MI-CDC-3886725-001/2020,2020.7909836065573
mink/USA/MI-CDC-3886516-001/2020,2020.782786885246
mink/USA/MI-CDC-3886711-001/2020,2020.782786885246
mink/USA/MI-CDC-3886779-001/2020,2020.7882513661202
mink/USA/MI-CDC-3886624-001/2020,2020.785519125683
mink/USA/MI-CDC-3886453-001/2020,2020.782786885246
